currentStock,averageDailyDemand,leadTimeDays,demandVariance,supplierRiskScore,safetyStock,reorderPoint,incomingStockDays,pendingOrderQty,isCriticalItem,riskScore,riskTier
2252.13,162.27,18.79,64.03,29.23,1062.19,2586.53,0.0,0.0,0,13.07,low
6259.76,181.43,5.56,23.03,23.58,1361.16,1865.64,0.0,0.0,0,5.09,low
739.85,65.56,31.55,37.16,25.84,374.22,1408.57,25.7,1215.57,0,20.53,low
62.93,90.76,41.45,127.7,83.03,789.28,2670.13,0.0,0.0,1,80.83,critical
505.15,74.03,18.63,54.36,40.72,279.85,969.52,0.0,0.0,0,24.8,low
1628.66,35.88,8.58,29.99,4.55,241.38,395.36,0.0,0.0,0,11.72,low
289.47,196.37,43.71,143.05,97.32,1228.45,5519.6,32.6,2510.26,1,73.09,high
943.97,192.42,42.75,70.21,57.69,940.29,5053.7,15.1,2655.94,1,38.57,medium
1066.39,126.1,28.16,37.23,42.14,480.65,2256.35,0.0,0.0,0,21.85,low
351.93,16.68,22.21,38.5,30.49,120.9,306.09,0.0,0.0,1,28.62,low
327.48,32.91,26.36,64.72,25.17,170.23,603.98,7.9,446.3,1,33.03,medium
1393.37,82.8,18.07,30.67,22.37,608.53,1356.72,0.0,0.0,1,19.54,low
2494.47,135.67,16.75,69.65,41.6,1106.43,2242.76,0.0,0.0,0,13.39,low
843.11,95.31,28.48,58.2,27.62,695.15,2052.2,19.4,1178.06,0,22.84,low
831.86,154.15,22.79,69.76,52.75,489.78,2246.21,0.0,0.0,0,26.13,low
286.86,139.84,40.26,134.47,98.28,1367.15,4182.3,12.2,2739.07,1,73.93,high
9471.63,167.08,10.3,20.75,9.3,1641.76,2502.1,0.0,0.0,0,3.98,low
984.05,31.58,14.71,15.1,23.29,314.22,546.54,0.0,0.0,0,10.5,low
135.03,90.8,44.82,137.09,75.19,827.77,2862.55,41.9,653.31,1,76.95,high
888.93,161.6,13.98,32.92,20.24,619.85,1749.65,0.0,0.0,0,15.59,low
944.95,22.1,14.27,25.1,3.47,161.52,319.22,0.0,0.0,0,14.32,low
3316.16,142.04,12.96,25.31,14.21,1083.16,2003.54,0.0,0.0,0,5.57,low
1858.84,132.32,25.62,58.56,50.57,1039.43,2734.66,10.6,782.64,0,17.92,low
4812.37,196.04,20.25,45.84,45.11,1943.17,3928.0,15.6,2205.29,1,18.73,low
5284.31,121.26,9.44,29.96,20.28,1056.45,1628.69,0.0,0.0,0,6.66,low
1813.44,150.62,14.62,7.46,22.07,586.78,1688.04,0.0,0.0,0,5.19,low
1523.06,127.6,10.74,78.72,30.46,592.7,1277.64,4.7,1958.84,0,8.04,low
101.34,80.6,43.54,138.93,95.22,718.83,2473.58,31.6,1277.71,1,78.68,high
6961.74,108.92,10.54,22.65,2.5,1037.19,1611.15,0.0,0.0,0,4.2,low
37.78,102.33,51.14,131.73,90.5,732.35,3348.86,0.0,0.0,1,84.03,critical
3029.25,185.38,10.01,25.7,33.62,1582.75,2510.89,0.0,0.0,0,7.03,low
901.64,120.58,35.94,84.97,77.73,991.89,3158.76,0.0,0.0,0,37.99,medium
878.33,92.96,47.2,118.5,60.58,870.88,3064.69,29.5,1358.94,1,46.32,medium
6327.15,155.99,7.88,26.88,21.66,1182.44,1797.34,0.0,0.0,0,5.72,low
1078.96,124.68,12.06,54.05,22.01,410.9,1162.52,0.0,0.0,0,10.74,low
2922.76,183.09,14.08,8.47,20.62,583.56,1872.87,0.0,0.0,0,4.91,low
1838.47,49.49,16.33,22.88,16.95,312.47,716.51,0.0,0.0,0,9.76,low
136.91,145.68,42.18,116.78,93.88,1320.2,4392.56,0.0,0.0,1,79.04,high
5085.26,117.65,16.75,15.12,13.54,1128.72,2114.09,0.0,0.0,0,5.4,low
3160.45,119.22,7.0,24.58,11.3,829.43,1246.59,0.0,0.0,0,4.76,low
906.81,114.22,19.23,59.83,44.79,704.43,1802.64,19.1,1144.19,0,21.85,low
110.71,105.24,43.6,141.69,95.6,401.07,2695.43,0.0,0.0,1,76.82,high
554.87,32.46,10.34,22.36,7.99,171.65,339.49,0.0,0.0,0,10.6,low
10.35,5.0,46.35,88.68,73.4,16.05,132.02,0.0,0.0,0,53.52,medium
607.36,44.99,34.93,36.86,34.33,253.38,1039.04,0.0,0.0,0,26.09,low
1535.7,168.17,38.57,78.36,63.22,1658.08,4901.15,0.0,0.0,0,32.75,medium
2456.44,68.12,12.79,27.91,14.0,415.31,850.93,6.2,818.06,0,4.16,low
2888.49,83.01,9.67,16.34,21.42,814.09,1215.31,0.0,0.0,0,6.22,low
873.22,153.73,34.42,78.86,79.51,797.34,3443.35,0.0,0.0,1,43.72,medium
761.23,48.56,28.27,47.7,51.0,297.54,983.82,0.0,0.0,0,25.75,low
334.07,34.19,32.11,91.92,59.0,279.58,828.43,0.0,0.0,1,44.1,medium
24.67,58.36,52.88,147.84,99.15,204.58,1747.68,0.0,0.0,1,83.32,critical
335.89,8.23,17.11,3.61,0.7,66.81,137.2,2.0,96.17,0,2.85,low
318.99,144.88,47.93,138.21,86.31,1273.03,4744.71,0.0,0.0,1,75.97,high
59.54,43.12,43.92,141.03,85.65,320.02,1266.82,0.0,0.0,1,78.08,high
176.74,107.37,40.91,147.4,91.9,835.4,3031.45,0.0,0.0,1,77.51,high
104.16,157.24,40.95,120.3,90.75,513.94,3733.24,0.0,0.0,1,75.35,high
702.72,63.26,20.45,31.51,43.43,246.72,893.51,0.0,0.0,0,17.76,low
1577.3,41.21,19.18,29.45,12.77,264.38,659.66,0.0,0.0,0,12.67,low
513.13,117.81,37.35,90.39,71.84,645.77,2845.76,22.5,1218.13,0,41.23,medium
24.17,77.89,41.2,124.69,82.05,342.65,1947.05,0.0,0.0,1,81.14,critical
0.5,6.91,45.36,133.39,79.1,31.47,188.29,0.0,0.0,1,83.05,critical
2337.15,90.95,14.97,1.37,16.71,632.34,1312.93,0.0,0.0,0,4.18,low
3384.16,109.92,9.41,12.81,1.7,526.85,1043.93,0.0,0.0,1,12.86,low
177.18,147.05,42.91,116.29,80.76,1193.65,4348.57,0.0,0.0,0,66.01,high
2930.03,129.55,28.28,20.54,21.8,1033.19,2864.82,26.2,1451.58,0,7.04,low
12.07,11.01,42.31,144.79,85.67,41.4,274.4,0.0,0.0,0,64.96,high
964.19,145.98,35.89,104.68,51.44,1290.61,3909.98,33.6,2344.87,0,38.87,medium
2846.34,171.47,27.56,31.91,22.39,981.01,3343.83,0.0,0.0,0,11.27,low
2114.39,114.92,27.41,28.94,45.0,799.69,2374.64,0.0,0.0,0,14.05,low
476.05,48.85,46.59,100.02,65.9,440.46,1578.28,24.4,655.08,1,46.31,medium
190.93,165.17,52.52,136.6,95.81,1065.68,5403.26,0.0,0.0,1,78.77,high
283.51,38.28,31.41,69.15,37.69,149.54,750.67,0.0,0.0,1,41.91,medium
1340.44,100.07,10.45,38.77,34.35,703.76,1226.73,6.3,1159.54,0,6.26,low
120.55,199.17,46.44,140.43,83.29,956.57,5580.97,0.0,0.0,1,76.73,high
99.03,51.0,58.01,137.55,99.91,367.35,1846.65,0.0,0.0,1,79.21,high
300.11,149.16,41.07,136.54,94.4,1147.19,4210.11,0.0,0.0,1,75.18,high
2127.42,131.59,16.86,45.3,26.4,880.55,1989.63,0.0,0.0,0,9.55,low
1301.79,49.06,16.51,13.83,12.1,394.9,799.99,0.0,0.0,0,7.04,low
808.7,92.47,39.63,88.36,68.08,721.32,2553.35,9.6,1727.45,0,33.39,medium
1441.39,54.44,8.98,23.13,1.38,268.38,512.93,0.0,0.0,0,6.46,low
4.64,30.73,53.38,131.57,77.12,99.46,919.75,24.2,392.32,1,80.47,critical
2709.52,112.43,24.73,21.96,50.93,1068.58,2458.77,0.0,0.0,0,11.75,low
129.37,60.34,28.57,66.84,57.55,231.86,1093.77,0.0,0.0,1,60.96,high
229.33,53.5,35.24,63.87,76.99,291.9,1234.52,0.0,0.0,1,56.6,medium
109.09,77.39,59.57,125.79,91.86,541.76,2846.76,0.0,0.0,0,70.64,high
1230.73,136.39,19.02,73.04,35.03,448.03,1744.8,0.0,0.0,1,28.47,low
2577.21,75.12,14.85,16.3,9.95,381.58,939.39,0.0,0.0,0,5.78,low
1167.97,31.82,6.4,16.06,7.46,181.28,283.08,6.0,203.62,0,5.06,low
5342.52,119.89,15.5,4.98,22.24,858.49,1787.49,0.0,0.0,1,15.23,low
1063.14,139.16,31.23,108.43,60.85,1328.83,3501.72,9.8,1616.26,0,35.62,medium
3381.82,185.86,28.77,52.26,28.93,1160.13,3833.8,16.3,2067.95,0,10.32,low
15.55,9.87,47.91,149.39,77.18,97.78,334.28,23.2,75.1,0,66.16,high
633.09,18.81,12.53,26.2,19.78,98.24,216.16,10.2,198.53,0,13.3,low
40.04,78.13,45.52,119.52,78.64,429.16,2207.36,0.0,0.0,0,70.57,high
15.7,7.43,48.9,109.57,78.92,25.52,207.28,5.9,114.1,0,51.54,medium
1937.23,195.59,11.56,30.9,38.23,1075.03,2206.0,0.0,0.0,0,10.22,low
1800.24,199.19,24.3,70.81,54.42,633.68,3053.91,0.0,0.0,0,21.43,low
5176.25,96.96,6.03,0.49,10.24,745.38,1037.95,1.8,996.89,1,7.16,low
858.32,154.82,31.24,97.48,60.3,998.35,3416.25,30.4,2737.73,0,34.85,medium
538.88,113.09,38.95,108.32,51.01,877.53,3079.78,0.0,0.0,1,58.46,medium
396.02,136.4,36.64,97.95,70.58,658.77,3157.72,20.7,1605.93,1,56.56,medium
36.14,139.07,59.26,116.98,81.17,640.04,4760.78,0.0,0.0,1,82.02,critical
45.9,25.92,39.11,93.89,74.21,87.71,594.71,13.7,150.52,1,63.43,high
3293.9,152.04,16.06,19.78,22.52,917.73,2138.37,0.0,0.0,0,6.4,low
156.01,26.41,34.3,98.13,64.45,141.25,594.27,8.0,401.77,1,43.79,medium
256.76,31.87,39.63,83.37,72.78,297.63,929.07,33.0,203.39,1,51.9,medium
37.54,143.08,50.47,146.55,93.3,1120.13,4730.46,0.0,0.0,1,84.84,critical
196.79,5.02,14.72,6.51,3.11,32.5,69.44,0.0,0.0,0,14.34,low
2445.12,155.38,31.05,64.85,31.07,1414.65,3826.96,0.0,0.0,0,19.38,low
364.18,72.41,45.75,101.44,53.99,645.97,2302.18,0.0,0.0,1,61.94,high
1811.32,92.99,27.23,44.03,37.54,848.93,2115.15,0.0,0.0,0,16.4,low
3743.85,186.65,15.32,24.33,22.4,788.53,2218.11,0.0,0.0,0,6.29,low
902.94,107.15,13.97,40.57,24.35,681.28,1429.67,9.3,552.92,0,13.88,low
1644.54,171.32,36.72,115.97,57.02,1401.2,4546.92,33.5,1898.6,1,40.29,medium
4692.28,147.96,14.17,26.93,9.87,1401.55,2450.13,0.0,0.0,0,5.26,low
1651.0,199.61,33.35,74.13,63.86,1836.75,5165.27,0.0,0.0,1,41.64,medium
18.99,33.6,53.68,122.04,93.96,101.63,1003.49,0.0,0.0,0,70.86,high
310.89,158.27,53.55,134.64,97.32,1313.9,5551.47,0.0,0.0,1,77.39,high
434.8,80.7,32.03,110.27,75.93,570.84,1863.31,0.0,0.0,1,55.85,medium
4929.35,105.76,11.97,26.43,3.28,719.2,1352.36,0.0,0.0,0,4.99,low
38.64,97.9,59.79,145.49,94.29,901.33,3828.32,0.0,0.0,0,75.91,high
3303.32,163.43,7.44,23.55,11.99,527.99,1136.21,4.1,1988.45,0,0.1,low
1243.55,198.18,34.68,95.56,67.25,1612.64,5048.57,0.0,0.0,1,48.45,medium
244.21,86.15,58.03,125.47,88.28,854.12,3353.5,0.0,0.0,1,77.01,high
2534.49,58.19,18.86,29.61,23.18,418.82,967.65,8.6,402.86,0,8.59,low
230.32,107.69,43.98,128.23,93.79,774.46,3142.86,10.8,857.23,1,72.38,high
917.72,190.11,38.79,95.34,78.38,903.55,4590.71,0.0,0.0,0,35.0,medium
1564.3,39.57,13.12,12.4,22.14,383.99,643.61,0.0,0.0,0,8.17,low
718.19,77.8,28.59,73.13,22.49,403.73,1515.64,0.0,0.0,0,27.26,low
2456.94,44.64,12.61,15.91,17.91,382.14,663.57,0.0,0.0,0,8.11,low
83.61,162.37,58.61,130.84,86.95,538.59,5297.25,0.0,0.0,1,79.29,high
1350.59,88.0,34.71,22.8,23.7,595.05,2122.22,0.0,0.0,0,17.13,low
431.23,17.43,14.43,1.19,3.09,76.5,202.28,6.8,304.33,0,0.0,low
924.05,139.11,33.31,72.81,20.49,603.19,2920.04,0.0,0.0,1,35.48,medium
20.84,103.9,49.48,145.27,94.64,542.83,3113.51,0.0,0.0,0,74.76,high
10.16,14.8,46.81,135.78,90.84,147.28,493.63,0.0,0.0,1,82.84,critical
1453.64,105.52,18.07,23.27,20.49,594.3,1547.95,0.0,0.0,0,8.61,low
451.35,155.73,38.56,62.77,72.38,666.22,3668.63,0.0,0.0,0,43.48,medium
6.86,91.71,56.15,138.76,91.54,548.14,3123.21,44.0,1084.9,1,84.8,critical
2904.97,108.91,12.32,19.94,1.41,624.54,1295.64,0.0,0.0,0,4.01,low
4.36,151.74,43.58,118.24,98.94,573.81,3880.38,8.2,2225.91,1,79.12,high
1950.99,178.11,29.48,59.32,53.34,1064.15,3689.78,0.0,0.0,1,32.81,medium
1692.98,62.15,9.05,14.21,5.1,557.36,838.65,0.0,0.0,0,4.56,low
4661.47,108.0,16.52,3.77,18.36,939.56,1831.76,0.0,0.0,0,4.83,low
2254.12,66.77,8.06,21.36,2.03,581.75,850.88,0.0,0.0,0,5.16,low
316.91,74.23,36.91,95.31,58.36,392.24,1762.18,0.0,0.0,1,54.07,medium
800.94,124.8,24.28,53.87,43.25,407.04,1922.14,0.0,0.0,0,24.11,low
1273.93,90.31,12.12,28.66,50.46,734.9,1282.34,0.0,0.0,1,21.6,low
184.05,71.95,47.35,130.53,78.47,640.01,2343.51,0.0,0.0,0,64.26,high
828.85,100.34,24.1,36.13,31.68,523.34,1732.49,6.0,834.13,0,17.24,low
363.22,79.87,15.1,30.09,51.35,286.94,889.96,0.0,0.0,0,23.35,low
1219.06,143.72,42.8,84.88,77.23,1042.15,4117.85,32.2,2757.69,0,32.74,medium
6.03,5.24,53.19,133.14,75.2,42.82,182.16,0.0,0.0,1,79.58,high
67.85,186.11,43.28,116.04,81.55,759.79,4786.77,0.0,0.0,1,76.28,high
48.95,65.64,44.58,136.18,76.34,596.26,2059.4,0.0,0.0,1,80.38,critical
360.51,80.55,29.08,67.09,69.73,569.19,1740.43,5.9,529.0,1,53.43,medium
246.72,44.26,49.83,88.86,61.25,336.17,1438.88,0.0,0.0,0,48.36,medium
28.28,152.8,43.33,133.9,88.08,715.22,4025.44,0.0,0.0,1,81.63,critical
2816.45,145.95,19.32,66.6,35.68,987.19,2397.27,11.0,2142.49,1,18.92,low
2774.86,131.5,8.31,14.55,5.41,512.95,1059.32,0.0,0.0,1,13.09,low
238.22,22.29,10.54,59.97,24.85,141.75,259.28,2.7,246.51,0,12.74,low
1147.08,135.67,36.44,114.77,55.2,1223.48,3695.56,32.2,2659.58,1,44.05,medium
310.84,11.22,16.31,23.17,6.08,64.94,156.4,0.0,0.0,0,14.9,low
990.59,193.54,39.07,102.79,73.71,1611.27,5392.23,23.7,2336.16,1,53.76,medium
2218.27,185.7,13.23,2.99,15.74,565.08,1793.61,0.0,0.0,0,3.85,low
716.77,61.34,29.34,28.52,32.83,256.66,1156.36,0.0,0.0,0,20.27,low
723.75,94.51,36.39,70.13,67.11,712.5,2432.07,0.0,0.0,1,44.45,medium
55.31,139.44,48.34,121.97,83.3,511.93,3882.06,0.0,0.0,1,79.66,high
42.25,73.48,49.29,128.32,82.98,247.57,2058.65,0.0,0.0,1,79.38,high
275.45,41.13,15.97,32.71,31.24,168.46,496.79,4.2,575.84,1,28.68,low
894.41,137.51,18.95,56.79,35.28,437.13,1740.17,0.0,0.0,0,20.46,low
857.41,133.79,40.65,95.99,53.27,1167.54,3887.07,17.7,1094.25,0,39.41,medium
109.9,160.78,56.91,127.42,86.01,1055.92,5631.21,0.0,0.0,1,80.15,critical
229.51,24.24,17.13,29.23,6.39,75.6,283.18,8.1,193.71,0,15.45,low
246.88,94.91,27.55,94.82,63.33,458.21,1765.42,24.1,1618.6,1,59.67,medium
2430.24,104.06,8.45,26.38,6.87,705.2,1144.62,0.0,0.0,0,4.99,low
4656.17,195.18,19.59,14.15,4.39,1363.52,3275.28,0.0,0.0,0,4.01,low
1602.46,166.86,29.1,78.12,35.17,1211.53,3639.77,0.0,0.0,0,23.79,low
3039.13,127.89,18.08,29.06,36.83,1024.08,2180.19,6.5,2091.21,0,5.06,low
383.62,155.15,46.85,115.5,77.39,1322.8,4957.46,38.2,2218.25,0,59.55,medium
536.06,82.46,45.0,73.66,78.41,542.46,2397.95,2.0,1323.0,1,46.2,medium
2533.57,193.11,17.37,75.79,53.91,1258.14,2935.44,9.9,3386.33,1,21.95,low
7470.89,155.8,5.09,6.63,23.06,1317.96,1714.29,0.0,0.0,0,3.96,low
636.75,56.64,14.45,65.61,38.03,450.02,859.32,0.0,0.0,0,23.15,low
5117.71,145.62,10.7,27.15,7.98,1053.52,1832.3,0.0,0.0,0,4.62,low
2036.94,53.97,11.68,14.15,1.72,304.98,620.27,0.0,0.0,0,4.91,low
1037.38,33.62,5.07,4.01,19.53,283.55,368.83,0.0,0.0,0,4.45,low
1766.69,53.81,5.4,1.18,15.82,448.41,593.71,0.0,0.0,0,2.88,low
1100.25,77.16,15.74,66.19,54.81,698.96,1306.07,5.4,919.8,0,17.61,low
4405.38,121.51,9.13,4.37,3.73,872.81,1427.43,0.0,0.0,0,2.1,low
1824.53,107.8,33.2,59.49,23.47,618.22,2407.72,4.8,2064.92,0,13.78,low
15.22,21.23,46.73,137.02,95.38,102.97,599.0,0.0,0.0,1,81.08,critical
4626.69,117.09,16.54,16.39,4.82,766.3,1734.84,0.0,0.0,0,4.46,low
861.76,100.12,24.23,63.69,48.12,677.21,1889.94,1.8,790.44,0,22.37,low
1590.01,35.77,11.39,16.23,3.03,357.03,560.74,9.8,276.7,1,15.13,low
125.65,21.67,44.6,72.56,56.65,204.69,687.83,22.4,178.47,1,58.06,medium
1522.78,137.56,36.41,84.3,75.41,1278.01,3782.41,20.3,1769.51,1,39.58,medium
428.76,8.65,6.66,24.22,16.95,73.31,102.14,0.0,0.0,0,14.92,low
829.35,157.96,48.43,68.17,75.0,890.12,4715.29,5.8,2691.5,1,43.42,medium
1963.91,52.34,6.1,8.11,20.58,514.6,674.19,0.0,0.0,0,5.14,low
2885.5,70.48,18.67,12.42,8.02,664.51,1322.36,14.1,767.94,0,3.24,low
4196.99,115.84,5.77,9.76,13.79,1066.63,1401.03,0.0,0.0,0,3.44,low
2013.04,62.7,12.77,23.39,10.48,523.37,923.71,0.0,0.0,0,7.44,low
66.19,97.96,59.15,143.39,79.56,554.9,3452.27,0.0,0.0,0,71.75,high
234.63,153.83,51.87,147.08,81.53,797.41,4786.87,0.0,0.0,1,75.05,high
3759.48,138.86,13.45,28.12,10.92,835.39,1769.38,0.0,0.0,0,5.53,low
968.71,92.3,24.1,50.62,52.23,343.21,1455.45,0.0,0.0,0,22.08,low
3140.5,81.56,8.26,19.56,17.39,575.69,912.45,2.4,747.06,0,1.07,low
81.44,75.24,48.29,127.13,97.58,315.78,2132.3,0.0,0.0,1,78.24,high
179.99,54.91,34.37,66.68,61.77,166.16,1109.75,17.6,767.28,0,36.35,medium
249.08,155.28,54.55,149.98,78.63,1167.07,5402.25,0.0,0.0,1,77.49,high
908.3,104.2,49.73,92.32,50.96,882.55,3473.28,0.0,0.0,0,36.67,medium
2774.53,156.89,14.48,0.57,23.35,713.19,1848.71,0.0,0.0,0,4.78,low
29.07,68.67,56.84,148.62,98.38,639.86,2591.5,0.0,0.0,1,85.91,critical
1053.85,125.67,46.84,86.94,74.89,916.64,3859.97,10.2,1101.35,1,43.41,medium
1299.1,99.45,18.13,25.1,17.99,319.34,1220.83,0.0,0.0,0,7.6,low
708.46,116.73,40.94,99.0,68.34,800.0,3189.55,0.0,0.0,0,41.04,medium
1807.38,87.67,27.28,37.64,34.63,610.89,1806.57,9.8,677.0,0,9.99,low
175.91,32.23,31.49,74.53,78.39,246.66,754.21,0.0,0.0,0,47.44,medium
2126.43,170.84,14.67,1.0,13.51,531.97,1784.84,0.0,0.0,0,3.65,low
3482.8,100.73,8.22,5.13,23.19,562.85,976.91,0.0,0.0,0,4.49,low
2061.8,78.0,15.08,10.27,9.1,594.7,1182.89,0.0,0.0,0,4.68,low
66.93,47.8,43.12,136.15,89.92,309.46,1340.11,0.0,0.0,1,77.59,high
2023.02,45.99,17.52,28.96,5.84,425.73,828.54,0.0,0.0,0,10.59,low
1561.59,179.1,25.24,23.71,49.78,1233.49,3493.34,0.0,0.0,1,30.88,medium
653.08,51.57,32.22,39.87,20.07,503.83,1334.44,0.0,0.0,0,25.17,low
65.39,94.61,49.96,138.96,97.08,517.91,2881.33,0.0,0.0,0,72.37,high
386.98,44.27,38.69,102.06,69.87,383.07,1239.4,22.0,808.57,1,45.23,medium
1020.03,145.25,37.23,101.02,77.64,918.84,3622.55,21.4,1285.35,1,43.48,medium
273.01,72.66,27.9,75.62,70.02,413.28,1426.83,0.0,0.0,1,58.18,medium
1377.82,50.82,12.58,15.95,20.8,203.0,522.59,0.0,0.0,0,7.94,low
6.86,77.62,50.01,114.67,83.84,259.07,2200.1,0.0,0.0,1,83.93,critical
6419.24,170.24,16.51,14.04,23.59,1465.55,2871.26,0.0,0.0,0,6.02,low
156.34,29.06,14.57,66.84,40.82,102.95,314.61,0.0,0.0,0,27.9,low
3207.01,57.94,15.74,26.58,12.29,578.5,1034.57,6.7,864.55,0,4.69,low
170.23,30.77,32.91,83.2,78.01,153.46,659.83,12.6,410.69,1,45.93,medium
4780.33,173.22,13.28,22.99,15.17,1201.05,2351.62,11.2,3393.13,0,2.14,low
1499.3,165.22,34.69,42.1,44.51,680.87,3546.28,0.0,0.0,0,23.41,low
92.97,187.14,45.97,131.64,93.73,632.72,4933.87,0.0,0.0,1,77.36,high
141.61,178.31,46.47,129.28,76.07,714.91,4858.09,0.0,0.0,0,63.95,high
97.36,85.67,51.15,143.93,83.12,451.34,2642.49,0.0,0.0,1,78.09,high
98.42,193.24,46.97,146.93,82.39,594.58,5132.39,0.0,0.0,1,76.29,high
2.55,56.81,53.78,132.23,84.45,330.91,1858.52,0.0,0.0,1,85.06,critical
159.12,114.14,48.8,143.41,99.54,544.35,3329.52,0.0,0.0,1,77.41,high
1813.67,165.21,7.73,14.55,0.78,523.52,1162.44,0.0,0.0,0,2.18,low
144.91,23.05,31.74,70.72,31.91,77.71,443.48,29.9,370.81,0,30.71,medium
766.59,182.9,42.5,99.4,74.27,998.08,4884.63,0.0,0.0,0,42.77,medium
618.78,109.1,12.19,77.87,30.97,399.83,1064.98,0.0,0.0,0,21.45,low
1123.08,188.51,28.37,65.86,63.58,958.59,3632.48,19.5,1424.94,1,36.28,medium
287.26,153.12,38.07,68.39,69.73,504.32,3418.74,0.0,0.0,1,57.34,medium
72.5,138.64,45.93,113.08,92.59,1317.11,4500.63,0.0,0.0,1,81.19,critical
512.21,55.16,29.18,79.06,64.32,508.05,1312.85,0.0,0.0,0,34.59,medium
416.3,72.98,35.66,110.49,55.53,520.0,1821.1,0.0,0.0,1,52.89,medium
1199.52,179.87,28.81,73.05,52.58,1155.78,3746.97,0.0,0.0,1,37.26,medium
45.89,125.76,53.82,140.29,86.26,487.19,3871.57,0.0,0.0,1,82.68,critical
4407.77,123.85,19.78,4.88,11.25,726.12,1951.13,0.0,0.0,0,4.46,low
1295.43,43.06,6.04,3.42,21.66,421.13,551.13,4.7,511.95,0,1.05,low
22.55,13.87,43.36,123.71,80.06,130.85,431.52,0.0,0.0,1,77.62,high
45.55,112.17,41.72,111.79,76.51,709.5,3049.54,0.0,0.0,1,80.64,critical
2060.83,119.81,17.86,21.41,6.12,653.79,1723.69,0.0,0.0,0,5.26,low
674.87,117.97,21.58,78.07,48.57,372.1,1645.2,14.2,1554.71,1,34.53,medium
730.14,195.95,45.49,63.88,60.62,766.63,5224.05,21.6,997.66,0,31.95,medium
0.43,14.97,47.22,138.8,90.99,66.86,420.24,0.0,0.0,1,85.02,critical
191.02,175.28,57.1,137.33,96.13,699.62,5703.88,0.0,0.0,1,76.3,high
114.8,25.34,40.15,69.44,71.42,218.89,727.47,0.0,0.0,0,54.4,medium
524.47,25.37,15.33,18.71,4.04,117.13,311.53,1.1,224.57,0,6.69,low
1690.81,182.81,34.28,74.6,59.53,1822.18,4955.56,0.0,0.0,1,40.49,medium
1352.61,197.11,37.63,95.15,78.61,1196.79,4904.96,23.8,2615.51,1,41.11,medium
878.92,60.61,13.24,41.94,20.11,486.54,887.81,0.0,0.0,0,12.66,low
105.34,12.96,14.76,68.4,47.18,66.3,161.95,8.2,195.27,0,21.86,low
1597.51,81.17,14.88,36.08,24.75,689.99,1293.71,14.2,652.56,1,18.78,low
1165.04,101.15,24.46,39.91,39.32,923.85,2160.72,15.4,1160.11,0,18.54,low
2063.64,112.65,32.54,35.3,46.61,732.44,2564.95,0.0,0.0,0,17.21,low
4658.41,197.83,12.19,24.92,4.32,1246.58,2452.06,0.0,0.0,0,3.66,low
2141.27,179.46,23.14,23.97,46.93,979.3,3055.59,0.0,0.0,0,15.71,low
1107.89,157.62,42.25,78.94,60.23,1572.31,4901.88,0.0,0.0,0,41.07,medium
9.33,89.03,46.1,112.62,87.67,827.17,2879.13,0.0,0.0,1,84.29,critical
1064.28,58.76,10.29,7.39,23.78,212.78,515.18,0.0,0.0,0,5.74,low
991.67,49.3,18.22,65.13,48.39,380.02,829.18,16.7,956.93,0,17.44,low
1983.67,30.85,8.03,28.95,16.64,300.43,424.33,0.0,0.0,0,14.33,low
4061.0,67.53,7.72,13.5,7.12,582.13,842.85,0.0,0.0,0,4.28,low
375.27,23.89,21.78,41.9,53.47,139.78,400.01,0.0,0.0,0,22.43,low
126.28,195.67,41.93,135.78,99.71,1785.97,5888.6,7.6,2014.15,0,66.04,high
83.52,64.43,46.02,119.54,90.51,523.82,2006.21,0.0,0.0,1,79.78,high
295.09,42.48,48.01,67.17,58.55,422.91,1442.74,0.0,0.0,1,58.21,medium
3383.2,119.58,16.86,13.19,18.53,560.62,1568.6,0.0,0.0,0,5.8,low
6069.52,145.9,8.7,23.08,1.67,1091.96,1726.54,0.0,0.0,0,3.26,low
435.28,153.49,33.51,73.64,72.63,716.57,3288.04,0.0,0.0,0,45.55,medium
9.09,6.37,49.85,133.55,82.12,34.21,192.85,0.0,0.0,1,76.21,high
449.08,42.66,48.3,72.88,73.14,402.1,1432.42,22.7,472.8,0,37.15,medium
1155.23,165.3,17.97,70.04,44.0,670.56,2155.58,0.0,0.0,1,31.11,medium
9130.11,180.56,12.16,19.27,21.38,1397.6,2495.35,0.0,0.0,0,5.47,low
70.12,151.11,42.62,140.64,75.98,466.39,3686.68,0.0,0.0,1,77.42,high
149.46,173.82,48.43,114.45,78.71,655.54,4864.5,0.0,0.0,0,62.87,high
2184.28,93.86,10.76,26.31,11.13,355.33,860.49,0.0,0.0,0,6.13,low
894.3,66.83,20.78,75.9,26.74,346.44,1040.74,7.0,1227.47,0,15.99,low
271.89,182.41,52.44,116.17,82.65,934.29,5716.81,0.0,0.0,1,71.55,high
3789.2,108.8,12.91,11.45,19.73,942.51,1644.59,0.0,0.0,0,5.35,low
214.76,18.43,37.32,70.9,79.97,182.95,526.96,0.0,0.0,1,47.24,medium
5.82,9.38,52.92,147.6,75.15,42.22,290.49,0.0,0.0,1,79.86,high
274.58,35.33,34.98,111.61,61.47,291.02,908.86,25.6,188.0,0,36.87,medium
1178.03,119.73,13.9,41.29,48.16,571.83,1404.01,0.0,0.0,0,14.67,low
